UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,TokenizedTweet,Cleantweet
2619,47571,T.O & GTA??,14-03-2020,"I usually go to the grocery store Saturday morning at around 9:00 but today arrived at 7:30am-no milk,bread,toilet paper, pasta,frozen vegetables! But picked up lots of cookies lol? I WILL SURVIVE #COVID2019 https://t.co/GnU2tQO3JS",Positive,"['I', 'usually', 'go', 'to', 'the', 'grocery', 'store', 'Saturday', 'morning', 'at', 'around', '9:00', 'but', 'today', 'arrived', 'at', '7:30am-no', 'milk', ',', 'bread', ',', 'toilet', 'paper', ',', 'pasta', ',', 'frozen', 'vegetables', '!', 'But', 'picked', 'up', 'lots', 'of', 'cookies', 'lol', '?', 'I', 'WILL', 'SURVIVE', '#', 'COVID2019', 'https', ':', '//t.co/GnU2tQO3JS']","usually go grocery store Saturday morning around 9:00 today arrived 7:30am-no milk,bread,toilet paper, pasta,frozen vegetables! picked lots cookies lol? SURVIVE #COVID2019 https://t.co/GnU2tQO3JS"
2623,47575,"Chattanooga, TN",14-03-2020,About to walk into the grocery store like... #maytheoddsbeeverinyourfavor #Covid_19 #coronavirus https://t.co/6TjApYMN9P,Positive,"['About', 'to', 'walk', 'into', 'the', 'grocery', 'store', 'like', '...', '#', 'maytheoddsbeeverinyourfavor', '#', 'Covid_19', '#', 'coronavirus', 'https', ':', '//t.co/6TjApYMN9P']",walk grocery store like... #maytheoddsbeeverinyourfavor #Covid_19 #coronavirus https://t.co/6TjApYMN9P
2624,47576,"Utah, USA",14-03-2020,Pretty messed up that I cant buy regular food and groceries for my pregnant wife and 20 month old child because everyone decided to stock up for the apocalypse. You all suck. #coronavirus,Negative,"['Pretty', 'messed', 'up', 'that', 'I', 'can\x92t', 'buy', 'regular', 'food', 'and', 'groceries', 'for', 'my', 'pregnant', 'wife', 'and', '20', 'month', 'old', 'child', 'because', 'everyone', 'decided', 'to', 'stock', 'up', 'for', 'the', 'apocalypse', '.', 'You', 'all', 'suck', '.', '#', 'coronavirus']",Pretty messed cant buy regular food groceries pregnant wife 20 month old child everyone decided stock apocalypse. suck. #coronavirus
2625,47577,"California, USA",14-03-2020,"we can all get a little hazy or forgetful under pressure. with all the stress regarding COVID-19, dont forget to stock up for your pets. buy some extra food, get extra prescription medication, extra toys for indoor and yard exercise. if youre under quarantine, they are too",Extremely Negative,"['we', 'can', 'all', 'get', 'a', 'little', 'hazy', 'or', 'forgetful', 'under', 'pressure', '.', 'with', 'all', 'the', 'stress', 'regarding', 'COVID-19', ',', 'don\x92t', 'forget', 'to', 'stock', 'up', 'for', 'your', 'pets', '.', 'buy', 'some', 'extra', 'food', ',', 'get', 'extra', 'prescription', 'medication', ',', 'extra', 'toys', 'for', 'indoor', 'and', 'yard', 'exercise', '.', 'if', 'you\x92re', 'under', 'quarantine', ',', 'they', 'are', 'too']","get little hazy forgetful pressure. stress regarding COVID-19, dont forget stock pets. buy extra food, get extra prescription medication, extra toys indoor yard exercise. youre quarantine,"
2626,47578,???? ????,14-03-2020,#CoronaOutbreak : #NarendraModi Government invokes Disaster Management Act to regulate prices and ensure availability of vital protective items. #CoronaVirusUpdates #coronavirus #Covid_19 #COVID19 #Covid_19  https://t.co/89XslkFxID via @OpIndia_com,Negative,"['#', 'CoronaOutbreak', ':', '#', 'NarendraModi', 'Government', 'invokes', 'Disaster', 'Management', 'Act', 'to', 'regulate', 'prices', 'and', 'ensure', 'availability', 'of', 'vital', 'protective', 'items', '.', '#', 'CoronaVirusUpdates', '#', 'coronavirus', '#', 'Covid_19', '#', 'COVID19', '#', 'Covid_19', 'https', ':', '//t.co/89XslkFxID', 'via', '@', 'OpIndia_com']",#CoronaOutbreak : #NarendraModi Government invokes Disaster Management Act regulate prices ensure availability vital protective items. #CoronaVirusUpdates #coronavirus #Covid_19 #COVID19 #Covid_19 https://t.co/89XslkFxID via @OpIndia_com
2627,47579,"Texas, USA",14-03-2020,"If you think about it, if youre trying to avoid getting #Covid_19, going to the grocery store where EVERYONE is at is not a good idea",Negative,"['If', 'you', 'think', 'about', 'it', ',', 'if', 'you\x92re', 'trying', 'to', 'avoid', 'getting', '#', 'Covid_19', ',', 'going', 'to', 'the', 'grocery', 'store', 'where', 'EVERYONE', 'is', 'at', 'is', 'not', 'a', 'good', 'idea']","think it, youre trying avoid getting #Covid_19, going grocery store EVERYONE good idea"
2629,47581,"Nuremberg, Germany",14-03-2020,"@Maaninkavaara @MinkkinenSimo Right now in a supermarket in Nuremberg, Germany:
Waiting time at the cash register: 1 hour

??

#coronavirus #COVID19 #Covid_19 #SARSCoV2 #panickbuying #PandemicPreparedness https://t.co/HQXY8gvKo2",Neutral,"['@', 'Maaninkavaara', '@', 'MinkkinenSimo', 'Right', 'now', 'in', 'a', 'supermarket', 'in', 'Nuremberg', ',', 'Germany', ':', '\x93Waiting', 'time', 'at', 'the', 'cash', 'register', ':', '1', 'hour\x94', '?', '?', '#', 'coronavirus', '#', 'COVID19', '#', 'Covid_19', '#', 'SARSCoV2', '#', 'panickbuying', '#', 'PandemicPreparedness', 'https', ':', '//t.co/HQXY8gvKo2']","@Maaninkavaara @MinkkinenSimo Right supermarket Nuremberg, Germany: Waiting time cash register: 1 hour ?? #coronavirus #COVID19 #Covid_19 #SARSCoV2 #panickbuying #PandemicPreparedness https://t.co/HQXY8gvKo2"
2630,47582,New York,14-03-2020,I dont understand the toilet paper madness. Wouldnt you rather stock up with hand soap and perishable food?  #COVID19 #coronavirus,Positive,"['I', 'don\x92t', 'understand', 'the', 'toilet', 'paper', 'madness', '.', 'Wouldn\x92t', 'you', 'rather', 'stock', 'up', 'with', 'hand', 'soap', 'and', 'perishable', 'food', '?', '#', 'COVID19', '#', 'coronavirus']",dont understand toilet paper madness. Wouldnt rather stock hand soap perishable food? #COVID19 #coronavirus
2633,47585,"Phoenix, AZ",14-03-2020,"My local store has more than enough food and toiletries. Everything's in stock. Except TP and tissues. 

Is this some kind of inside joke that the whole world is in on, except me?

#COVID2019 #coronapocalypse #coronavirus #panicbuying #toiletpapercrisis #tissues #InsideJoke https://t.co/UV1Apq6IC8",Positive,"['My', 'local', 'store', 'has', 'more', 'than', 'enough', 'food', 'and', 'toiletries', '.', 'Everything', ""'s"", 'in', 'stock', '.', 'Except', 'TP', 'and', 'tissues', '.', 'Is', 'this', 'some', 'kind', 'of', 'inside', 'joke', 'that', 'the', 'whole', 'world', 'is', 'in', 'on', ',', 'except', 'me', '?', '#', 'COVID2019', '#', 'coronapocalypse', '#', 'coronavirus', '#', 'panicbuying', '#', 'toiletpapercrisis', '#', 'tissues', '#', 'InsideJoke', 'https', ':', '//t.co/UV1Apq6IC8']","local store enough food toiletries. Everything's stock. Except TP tissues. kind inside joke whole world on, except me? #COVID2019 #coronapocalypse #coronavirus #panicbuying #toiletpapercrisis #tissues #InsideJoke https://t.co/UV1Apq6IC8"
2636,47588,blablabla Canada Eh?,14-03-2020,"So uhmm. Went to a grocery store in Montreal and apparently they're selling masks. ?
#CoronaVirusCanada #coronavirus #coronapocalypse #covid19Canada #covid19Qc #montreal https://t.co/loToxA1lOt",Neutral,"['So', 'uhmm', '.', 'Went', 'to', 'a', 'grocery', 'store', 'in', 'Montreal', 'and', 'apparently', 'they', ""'re"", 'selling', 'masks', '.', '?', '#', 'CoronaVirusCanada', '#', 'coronavirus', '#', 'coronapocalypse', '#', 'covid19Canada', '#', 'covid19Qc', '#', 'montreal', 'https', ':', '//t.co/loToxA1lOt']",uhmm. Went grocery store Montreal apparently they're selling masks. ? #CoronaVirusCanada #coronavirus #coronapocalypse #covid19Canada #covid19Qc #montreal https://t.co/loToxA1lOt
2637,47589,A Jersey boy in SoCal  LA,14-03-2020,"Hey price gougers.   Its illegal besides immoral.  In California they see your ad or we report you for increasing prices more than 10% in a federal or state/local emergency gets you arrested &amp; a $10,000 fine for each sale.  Knock it off #coronavirus #Covid_19",Extremely Negative,"['Hey', 'price', 'gougers', '.', 'It\x92s', 'illegal', 'besides', 'immoral', '.', 'In', 'California', 'they', 'see', 'your', 'ad', 'or', 'we', 'report', 'you', 'for', 'increasing', 'prices', 'more', 'than', '10', '%', 'in', 'a', 'federal', 'or', 'state/local', 'emergency', 'gets', 'you', 'arrested', '&', 'amp', ';', 'a', '$', '10,000', 'fine', 'for', 'each', 'sale', '.', 'Knock', 'it', 'off', '#', 'coronavirus', '#', 'Covid_19']","Hey price gougers. Its illegal besides immoral. California see ad report increasing prices 10% federal state/local emergency gets arrested &amp; $10,000 fine sale. Knock #coronavirus #Covid_19"
2638,47590,"Rimini, Emilia Romagna",14-03-2020,"So a girl's father results positive to the #coronavirus #Covid_19, she is said to stay at home in quarantine and what's the next thing she does? 

She goes to a fucking supermarket.

No wonder the spread'll never end, you cock-sucking idiots.",Positive,"['So', 'a', 'girl', ""'s"", 'father', 'results', 'positive', 'to', 'the', '#', 'coronavirus', '#', 'Covid_19', ',', 'she', 'is', 'said', 'to', 'stay', 'at', 'home', 'in', 'quarantine', 'and', 'what', ""'s"", 'the', 'next', 'thing', 'she', 'does', '?', 'She', 'goes', 'to', 'a', 'fucking', 'supermarket', '.', 'No', 'wonder', 'the', 'spread', ""'ll"", 'never', 'end', ',', 'you', 'cock-sucking', 'idiots', '.']","girl's father results positive #coronavirus #Covid_19, said stay home quarantine what's next thing does? goes fucking supermarket. wonder spread'll never end, cock-sucking idiots."
2639,47591,New Delhi,14-03-2020,"Avoiding Online Shopping Portals From China Thanks To COVID-19?
 https://t.co/2TS5gN9Zv5 via @shethepeople",Positive,"['Avoiding', 'Online', 'Shopping', 'Portals', 'From', 'China', 'Thanks', 'To', 'COVID-19', '?', 'https', ':', '//t.co/2TS5gN9Zv5', 'via', '@', 'shethepeople']",Avoiding Online Shopping Portals China Thanks COVID-19? https://t.co/2TS5gN9Zv5 via @shethepeople
2640,47592,"London, England",14-03-2020,"Businesses with existing logistics and delivery operations can either exploit the oppertunity or support the consumer.
What approach will your business take?
#coronavirus",Positive,"['Businesses', 'with', 'existing', 'logistics', 'and', 'delivery', 'operations', 'can', 'either', 'exploit', 'the', 'oppertunity', 'or', 'support', 'the', 'consumer', '.', 'What', 'approach', 'will', 'your', 'business', 'take', '?', '#', 'coronavirus']",Businesses existing logistics delivery operations either exploit oppertunity support consumer. approach business take? #coronavirus
2641,47593,The Mosh Pit,14-03-2020,People are wiping out grocery stores in #BoiseIdaho if you are elderly or have family that are elderly who cant quickly run to shops. My friends can do store runs for you. We dont want vulnerable people exposed to #coronavirus,Positive,"['People', 'are', 'wiping', 'out', 'grocery', 'stores', 'in', '#', 'BoiseIdaho', 'if', 'you', 'are', 'elderly', 'or', 'have', 'family', 'that', 'are', 'elderly', 'who', 'cant', 'quickly', 'run', 'to', 'shops', '.', 'My', 'friends', 'can', 'do', 'store', 'runs', 'for', 'you', '.', 'We', 'dont', 'want', 'vulnerable', 'people', 'exposed', 'to', '#', 'coronavirus']",People wiping grocery stores #BoiseIdaho elderly family elderly cant quickly run shops. friends store runs you. dont want vulnerable people exposed #coronavirus
2642,47594,"Atlanta, GA",14-03-2020,"Maybe #coronavirus will finally convince us that in addition to shopping online, we can also do school/work/church online and simultaneously save the planet with a sudden massive reduction in pollution #GreenNewDeal and prove the need for #NetNeutrality",Extremely Positive,"['Maybe', '#', 'coronavirus', 'will', 'finally', 'convince', 'us', 'that', 'in', 'addition', 'to', 'shopping', 'online', ',', 'we', 'can', 'also', 'do', 'school/work/church', 'online', 'and', 'simultaneously', 'save', 'the', 'planet', 'with', 'a', 'sudden', 'massive', 'reduction', 'in', 'pollution', '#', 'GreenNewDeal', 'and', 'prove', 'the', 'need', 'for', '#', 'NetNeutrality']","Maybe #coronavirus finally convince us addition shopping online, also school/work/church online simultaneously save planet sudden massive reduction pollution #GreenNewDeal prove need #NetNeutrality"
2644,47596,San Diego,14-03-2020,@Stefaniya They just dont get it! We should have been warned to stock up weeks ago! Although I have to run out every once in awhile for food etc. this week (limited)  I intend to #stayinside #washmyhands #avoidcrowds #avoidtouchingface #COVID?19 #corona,Negative,"['@', 'Stefaniya', 'They', 'just', 'don\x92t', 'get', 'it', '!', 'We', 'should', 'have', 'been', 'warned', 'to', 'stock', 'up', 'weeks', 'ago', '!', 'Although', 'I', 'have', 'to', 'run', 'out', 'every', 'once', 'in', 'awhile', 'for', 'food', 'etc', '.', 'this', 'week', '(', 'limited', ')', 'I', 'intend', 'to', '#', 'stayinside', '#', 'washmyhands', '#', 'avoidcrowds', '#', 'avoidtouchingface', '#', 'COVID', '?', '19', '#', 'corona']",@Stefaniya dont get it! warned stock weeks ago! Although run every awhile food etc. week (limited) intend #stayinside #washmyhands #avoidcrowds #avoidtouchingface #COVID?19 #corona
2645,47597,Canada,14-03-2020,What is wrong with people?  Every store all aisles are empty including pet food.  How can people stock up milk I fail to understand? Even halal stores have run out of meat &amp; chicken.  People chill there's no need to do any #panicbuying #panicshopping #COVID?19 #coronavirus,Extremely Negative,"['What', 'is', 'wrong', 'with', 'people', '?', 'Every', 'store', 'all', 'aisles', 'are', 'empty', 'including', 'pet', 'food', '.', 'How', 'can', 'people', 'stock', 'up', 'milk', 'I', 'fail', 'to', 'understand', '?', 'Even', 'halal', 'stores', 'have', 'run', 'out', 'of', 'meat', '&', 'amp', ';', 'chicken', '.', 'People', 'chill', 'there', ""'s"", 'no', 'need', 'to', 'do', 'any', '#', 'panicbuying', '#', 'panicshopping', '#', 'COVID', '?', '19', '#', 'coronavirus']",wrong people? Every store aisles empty including pet food. people stock milk fail understand? Even halal stores run meat &amp; chicken. People chill there's need #panicbuying #panicshopping #COVID?19 #coronavirus
2646,47598,Switzerland,14-03-2020,"Supermarket in #geneva looking apocalyptic. And we havent even reached the peak of the #COVID?19 #epidemic here in #Switzerland 
#coronavirus #CoronaInfoCH #Covid_19 https://t.co/t22akRkdoo",Extremely Negative,"['Supermarket', 'in', '#', 'geneva', 'looking', 'apocalyptic', '.', 'And', 'we', 'haven\x92t', 'even', 'reached', 'the', 'peak', 'of', 'the', '#', 'COVID', '?', '19', '#', 'epidemic', 'here', 'in', '#', 'Switzerland', '#', 'coronavirus', '#', 'CoronaInfoCH', '#', 'Covid_19', 'https', ':', '//t.co/t22akRkdoo']",Supermarket #geneva looking apocalyptic. havent even reached peak #COVID?19 #epidemic #Switzerland #coronavirus #CoronaInfoCH #Covid_19 https://t.co/t22akRkdoo
2647,47599,"California, USA",14-03-2020,Seriously. You dont need to stock up on toilet paper! So ridiculous how every grocery store is wiped out of toilet paper! Chill people! #CoronavirusPandemic #Covid_19 #CoronaOutbreak https://t.co/rNep2pYLiO,Extremely Negative,"['Seriously', '.', 'You', 'don\x92t', 'need', 'to', 'stock', 'up', 'on', 'toilet', 'paper', '!', 'So', 'ridiculous', 'how', 'every', 'grocery', 'store', 'is', 'wiped', 'out', 'of', 'toilet', 'paper', '!', 'Chill', 'people', '!', '#', 'CoronavirusPandemic', '#', 'Covid_19', '#', 'CoronaOutbreak', 'https', ':', '//t.co/rNep2pYLiO']",Seriously. dont need stock toilet paper! ridiculous every grocery store wiped toilet paper! Chill people! #CoronavirusPandemic #Covid_19 #CoronaOutbreak https://t.co/rNep2pYLiO
2648,47600,"Seattle, USA/Rome, Italy",14-03-2020,Am I the only one who can't stock up on food and supplies because they don't have enough room in my apartment? #coronavirus,Neutral,"['Am', 'I', 'the', 'only', 'one', 'who', 'ca', ""n't"", 'stock', 'up', 'on', 'food', 'and', 'supplies', 'because', 'they', 'do', ""n't"", 'have', 'enough', 'room', 'in', 'my', 'apartment', '?', '#', 'coronavirus']",one can't stock food supplies enough room apartment? #coronavirus
2649,47601,Colorado,14-03-2020,Today: eleventy billion emails about how my various suppliers are handling coronavirus.... and my grocery store saying they have immediate job openings. #Covid_19,Neutral,"['Today', ':', 'eleventy', 'billion', 'emails', 'about', 'how', 'my', 'various', 'suppliers', 'are', 'handling', 'coronavirus', '....', 'and', 'my', 'grocery', 'store', 'saying', 'they', 'have', 'immediate', 'job', 'openings', '.', '#', 'Covid_19']",Today: eleventy billion emails various suppliers handling coronavirus.... grocery store saying immediate job openings. #Covid_19
